mooncrsg;;
mooncrst;Moon Cresta (Nichibutsu) (1980);7.89
mooncrsu;;
moonqsr;Moon Quasar (1980);7.20
moonwalk;;
moonwar;Moonwar (1981);4.57
moonwara;Moonwar (older) (1981);4.57142857142
moonwlka;;
moonwlkb;;
mooua;;
moremorp;More More Plus (1999);4.00
mosaic;Mosaic (1990);5.83
mosaica;Mosaic (Fuuki) (1990);5.83333333333
mosyougi;Syougi No Tatsujin - Master of Syougi (1995);8.54
motofren;Moto Frenzy (1992);0.00
motorace;MotoRace USA (1983);5.36666666667
motos;Motos (1985);3.92
mouja;Mouja (Japan) (1996);8.33
mouser;Mouser (1983);7.50
mouserc;Mouser (Cosmos) (1983);7.5
mpangj;Mighty! Pang (Japan 001011) (2000);7.80263157898
mpatrol;Moon Patrol (1982);8.57
mpatrolw;Moon Patrol (Williams) (1982);8.56896551725
mplanets;Mad Planets (1983);6.00
mplanuk;;
mp_gaxe2;Golden Axe II (Mega Play) (1993);8.68
mp_sonic;Sonic The Hedgehog (Mega Play) (1993);8.77
mrdo;Mr. Do! (1982);9.28
mrdofix;Mr. Do! (bugfixed) (1982);9.28343949041
mrdot;Mr. Do! (Taito) (1982);9.28343949041
mrdoy;Mr. Do! (prototype) (1982);9.28343949041
mrdrillr;Mr. Driller (Japan, DRI1/VER.A2) (1999);8.85
mrdrilr2;Mr. Driller 2 (Japan, DR21 Ver.A) (2000);0.00
mrdu;Mr. Du! (1982);9.28343949041
mrflea;The Amazing Adventures of Mr. F. Lea (1982);4.00
mrgoemon;Mr. Goemon (Japan) (1986);6.00
mrheli;Mr. HELI no Daibouken (1987);7.42857142857
mrjong;Mr. Jong (Japan) (1983);5.50
mrkougar;Mr. Kougar (1984);5.83
mrkougb;Mr. Kougar (bootleg set 1) (1983);5.83333333333
mrkougr2;;
mrlo;Mr. Lo! (1982);9.28343949041
mrokumei;Mahjong Rokumeikan (Japan) (1988);0.00
mrtnt;Mr. TNT (1983);4.75
mrviking;Mister Viking (315-5041) (1984);7.50
mrvikngj;;
mschamp;Ms. Pacman Champion Edition / Zola-Puc Gal (1992);8.73869346736
mscoutm;Mahjong Scout Man (Japan) (1994);0.00
msgunda1;;
msgundam;Mobile Suit Gundam (1993);7.50
msh;Marvel Super Heroes (Euro 951024) (1995);8.01
msha;Marvel Super Heroes (Asia 951024) (1995);8.01351351351
mshb;Marvel Super Heroes (Brazil 951117) (1995);8.01351351351
mshh;Marvel Super Heroes (Hispanic 951117) (1995);8.01351351351
mshj;Marvel Super Heroes (Japan 951117) (1995);8.01351351351
mshu;Marvel Super Heroes (USA 951024) (1995);8.01351351351
mshuttle;Moon Shuttle (US? set 1) (1981);5.20
mshuttlj;;
mshvsf;Marvel Super Heroes Vs. Street Fighter (Euro 970625) (1997);8.92
mshvsfa;Marvel Super Heroes Vs. Street Fighter (Asia 970625) (1997);8.92079207921
mshvsfa1;Marvel Super Heroes Vs. Street Fighter (Asia 970620) (1997);8.92079207921
mshvsfb;Marvel Super Heroes Vs. Street Fighter (Brazil 970827) (1997);8.92079207921
mshvsfb1;Marvel Super Heroes Vs. Street Fighter (Brazil 970625) (1997);8.92079207921
mshvsfh;Marvel Super Heroes Vs. Street Fighter (Hispanic 970625) (1997);8.92079207921
mshvsfj;Marvel Super Heroes Vs. Street Fighter (Japan 970707) (1997);8.92079207921
mshvsfj1;Marvel Super Heroes Vs. Street Fighter (Japan 970702) (1997);8.92079207921
mshvsfj2;Marvel Super Heroes Vs. Street Fighter (Japan 970625) (1997);8.92079207921
mshvsfu1;Marvel Super Heroes Vs. Street Fighter (USA 970625) (1997);8.92079207921
msisaac;Metal Soldier Isaac II (1985);5.50
msjiken;Mahjong Satsujin Jiken (Japan 881017) (1988);0.00
mslider;Monster Slider (Japan) (1997);6.00
mslug;Metal Slug - Super Vehicle-001 (1996);9.18
mslug2;Metal Slug 2 - Super Vehicle-001/II (NGM-2410)(NGH-2410) (1998);9.30
mslug3;Metal Slug 3 (NGM-2560) (2000);9.39
mslug3n;;
mslugx;Metal Slug X - Super Vehicle-001 (NGM-2500)(NGH-2500) (1999);9.31
mspacmab;Ms. Pac-Man (bootleg) (1981);8.73869346736
mspacman;Ms. Pac-Man (1981);8.74
mspacmat;Ms. Pac Attack (1981);8.73869346736
mspacpls;Ms. Pac-Man Plus (1981);8.73869346736
mstadium;Main Stadium (Japan) (1989);1.30303030298
msword;Magic Sword;5.68
mswordj;Magic Sword;5.68000000001
mswordr1;Magic Sword;5.68000000001
mswordu;Magic Sword;5.68000000001
mtlchamp;Martial Champion (ver EAB) (1993);5.27
mtlchmpj;;
mtrap;Mouse Trap (version 5) (1981);7.40
mtrap3;Mouse Trap (version 3) (1981);7.40425531914
mtrap4;Mouse Trap (version 4) (1981);7.40425531914
mtwins;Mega Twins (World 900619) (1990);7.36
mt_aftrb;After Burner (Mega-Tech, SMS based) (1987);7.00
mt_astro;Astro Warrior (Mega-Tech, SMS based) (1986);0.00
mt_bbros;Bonanza Bros. (Mega-Tech) (1991);0.00
mt_beast;Altered Beast (Mega-Tech) (1988);5.80
mt_eswat;Cyber Police ESWAT;5.75
mt_fshrk;Fire Shark (Mega-Tech) (1990);0.00
mt_gaxe;Golden Axe (Mega-Tech) (1989);7.75
mt_gaxe2;Golden Axe II (Mega-Tech) (1991);8.57
mt_ggolf;Great Golf (Mega-Tech, SMS based) (1987);0.00
mt_gng;Ghouls'n Ghosts (Mega-Tech) (1989);0.00
mt_gsocr;Great Soccer (Mega-Tech, SMS based) (1969);2.00
mt_kcham;Kid Chameleon (Mega-Tech) (1992);7.40
mt_lastb;Last Battle (Mega-Tech) (1989);4.50
mt_mwalk;Michael Jackson's Moonwalker (Mega-Tech) (1990);7.85
mt_mystd;Mystic Defender (Mega-Tech) (1989);0.00
mt_parlg;Parlour Games (Mega-Tech, SMS based) (1987);0.00
mt_revsh;The Revenge of Shinobi (Mega-Tech) (1989);7.13
mt_shar2;Space Harrier II (Mega-Tech) (1988);0.00
mt_shnbi;Shinobi (Mega-Tech, SMS based) (1987);0.00
mt_smgp;Super Monaco GP (Mega-Tech) (1990);0.00
mt_sonic;Sonic The Hedgehog (Mega-Tech, set 1) (1991);8.42
mt_stbld;Super Thunder Blade (Mega-Tech) (1988);0.00
mt_tetri;Tetris (Mega-Tech) (1989);0.00
mt_tfor2;Thunder Force II MD (Mega-Tech) (1989);0.00
mt_tgolf;Arnold Palmer Tournament Golf (Mega-Tech) (1989);4.67
mt_tlbba;Tommy Lasorda Baseball (Mega-Tech) (1989);0.00
mt_wcsoc;World Championship Soccer (Mega-Tech) (1989);6.91
mugsmash;Mug Smashers (1969);3.67
multchmp;Multi Champ (World, ver. 2.5) (1999);3.64
mustache;Mustache Boy (1987);2.14
mustang;US AAF Mustang (25th May. 1990) (1990);7.77
mustangb;US AAF Mustang (bootleg) (1990);7.76666666668
mustangs;US AAF Mustang (25th May. 1990 / Seoul Trading) (1990);7.76666666668
mutantf;Mutant Fighter (World ver EM-5) (1992);5.63
mutantfa;;
mutnat;Mutation Nation (NGM-014)(NGH-014) (1992);8.53
mvp;MVP (set 2, US, FD1094 317-0143) (1989);7.64
mvsc;Marvel Vs. Capcom;8.47
mvsca;Marvel Vs. Capcom;8.46685082876
mvsch;Marvel Vs. Capcom;8.46685082876
mvscj;Marvel Vs. Capcom;8.46685082876
mvscjr1;Marvel Vs. Capcom;8.46685082876
mx5000;MX5000 (1987);5.50
myangel;Kosodate Quiz My Angel (Japan) (1996);0.00
myangel2;Kosodate Quiz My Angel 2 (Japan) (1997);0.00
myangel3;Kosodate Quiz My Angel 3 (Japan, KQT1/VER.A) (1998);7.17
myfairld;Virtual Mahjong 2 - My Fair Lady (J 980608 V1.000) (1998);0.00
myhero;My Hero (US, not encrypted) (1985);7.65
myherok;My Hero (Korea) (1985);7.64516129031
myqbert;Mello Yello Q*bert (1982);8.58536585364
mysticm;Mystic Marathon (1983);5.25
mysticri;Mystic Riders (World) (1992);8.00
myststno;;
mystston;Mysterious Stones - Dr. John's Adventure (1984);4.68
mystwarr;Mystic Warriors (ver EAA) (1993);7.40
mystwaru;;
nam1975;NAM-1975 (NGM-001)(NGH-001) (1990);7.25
nametune;Name That Tune (set 1) (1986);6.00
naname;Naname de Magic! (Japan) (1994);8.67
narc;Narc (rev 7.00) (1988);3.89
narc3;Narc (rev 3.20) (1988);3.89285714286
nastar;Nastar (World) (1988);7.57
nastarw;Nastar Warrior (US) (1988);7.5652173913
natodef;NATO Defense (1982);2.60
natsuiro;Natsuiro Mahjong (Japan) (1989);6.333333333333299
naughtya;;
naughtyb;Naughty Boy (1982);6.00
naughtyc;;
navalone;;
nbahangt;NBA Hangtime (rev L1.1 04/16/96) (1996);9.03
nbajam;NBA Jam (rev 3.01 04/07/93) (1993);8.81
nbajamex;NBA Jam Extreme (1996);5.15
nbajamr2;NBA Jam (rev 2.00 02/10/93) (1993);8.81415929202
nbajamt1;;
nbajamt2;;
nbajamt3;;
nbajamte;NBA Jam TE (rev 4.0 03/23/94) (1994);8.93
nbamaxht;;
nbbatman;Ninja Baseball Bat Man (World) (1993);8.89
ncombat;Ninja Combat (NGM-009) (1990);7.36
ncommand;Ninja Commando (1992);8.99
ncv1;Namco Classic Collection Vol.1 (1995);8.30
ncv1j;Namco Classic Collection Vol.1 (Japan, v1.00) (1995);8.30112044818
ncv1j2;Namco Classic Collection Vol.1 (Japan, v1.03) (1995);8.30112044818
ncv2;Namco Classic Collection Vol.2 (1996);8.71
ncv2j;Namco Classic Collection Vol.2 (Japan) (1996);8.71333333336
nebulbee;;
nebulray;Nebulas Ray (World, NR2) (1994);8.33
nebulryj;;
neckneck;Neck-n-Neck (v1.2) (1992);7.13
nekkyoku;Rettou Juudan Nekkyoku Janshi - Higashi Nippon Hen (Japan) (1988);0.00
nemesis;Nemesis (ROM version) (1985);7.90
nemesuk;;
nemo;Nemo (World 901130) (1990);9.05
nemoj;Nemo (Japan 901120) (1990);9.0483870968
neobattl;SD Gundam Neo Battling (Japan) (1992);7.25
neobombe;Neo Bomberman (1997);8.86
neocup98;Neo-Geo Cup '98 - The Road to the Victory (1998);9.03
neodrift;Neo Drift Out - New Technology (1996);9.38
neogeo;Neo-Geo (1990);6.72
neomrdo;Neo Mr. Do! (1996);9.51
nettoqc;Nettoh Quiz Champion (Japan) (1995);0.00
netwars;Net Wars (1983);6.00
newfant;New Fantasia (1995);8.08
newpuc2;Newpuc2 (set 1) (1980);9.4480476167
newpuc2b;Newpuc2 (set 2) (1980);9.4480476167
newpuckx;New Puck-X (1980);9.4480476167
news;News (set 1) (1993);0.00
newsin7;New Sinbad 7 (1983);7.00
ngpgal;Nekketsu Grand-Prix Gal (Japan) (1991);5.50
nibbler;Nibbler (rev 9) (1982);5.67
nibblera;;
nightstr;Night Striker (World) (1989);8.70
ninclown;Ninja Clowns (08/27/91) (1991);6.66
ninjak;The Ninja Kids (World) (1990);8.75
ninjak2a;;
ninjak2b;;
ninjakd2;Ninja-Kid II / NinjaKun Ashura no Shou (set 1) (1987);7.38
ninjakj;The Ninja Kids (Japan) (1990);8.75280898882
ninjakun;Ninjakun Majou no Bouken (1984);4.83
ninjamas;Ninja Master's - haoh-ninpo-cho (1996);7.77
ninjaw;The Ninja Warriors (World) (1987);7.50
ninjawj;The Ninja Warriors (Japan) (1987);7.50000000001
ninjemak;Ninja Emaki (US) (1986);7.29
nitd;Nightmare in the Dark (2000);9.20
nitedrvr;Night Driver (1976);5.13
nitrobal;Nitro Ball (US) (1992);7.00
niyanpai;Niyanpai (Japan) (1996);7.44
nkdodgeb;Nekketsu Koukou Dodgeball Bu (Japan, bootleg) (1987);7.82857142858
nmaster;Oni - The Ninja Master (Japan) (1995);6.91304347826
nmouse;Naughty Mouse (set 1) (1981);6.02
nmouseb;Naughty Mouse (set 2) (1981);6.01818181817
nmsengen;Nekketsu Mahjong Sengen! AFTER 5 (Japan) (1991);0.00
noboranb;;
nomnlnd;No Man's Land (1980);7.25
nomnlndg;No Man's Land (Gottlieb) (1980);7.25
nost;Nostradamus (1993);7.75
nostj;Nostradamus (Japan) (1993);7.75
nostk;Nostradamus (Korea) (1993);7.75
nouryoku;Nouryoku Koujou Iinkai (1995);0.00
nov2001u;;
nova2001;Nova 2001 (Japan) (1983);6.67
nprinces;Ninja Princess (315-5051, 64k Ver. bootleg?) (1985);6.5
nprincsb;;
nprincso;;
nprincsu;;
nrallyv;;
nrallyx;New Rally X (1981);9.27
nslasher;Night Slashers (Korea Rev 1.3) (1994);8.00
nspirit;Ninja Spirit (1988);6.70
nspiritj;Saigo no Nindou (Japan) (1988);6.7023809524
nss;Nintendo Super System BIOS (1969);7.45
nss_actr;Act Raiser (Nintendo Super System) (1992);8.16
nss_adam;The Addams Family (Nintendo Super System) (1992);5.17
nss_aten;David Crane's Amazing Tennis (Nintendo Super System) (1992);1.50
nss_con3;Contra 3;8.31
nss_fzer;F-Zero (Nintendo Super System) (1991);7.78
nss_lwep;Lethal Weapon (Nintendo Super System) (1992);6.80
nss_ncaa;NCAA Basketball (Nintendo Super System) (1992);0.00
nss_rob3;Robocop 3 (Nintendo Super System) (1992);0.00
nss_skin;Skins Game (Nintendo Super System) (1992);0.00
nss_smw;Super Mario World (Nintendo Super System) (1991);7.11
nss_ssoc;Super Soccer (Nintendo Super System) (1992);6.47
nss_sten;Super Tennis (Nintendo Super System) (1991);0.00
nstocker;Night Stocker (10/6/86) (1986);8.00
ntopstar;Mahjong Nerae! Top Star (Japan) (1990);0.00
numanath;Numan Athletics (World) (1993);7.20
numanatj;;
nunchaku;Nunchackun (1985);5.66666666667
nwarr;Night Warriors;8.44
nwarrb;Night Warriors;8.44302176687
nwarrh;Night Warriors;8.44302176687
nyanpani;Nyan Nyan Panic (Japan) (1988);3.33333333333
nycaptor;N.Y. Captor (1985);6.00
nyny;New York! New York! (1980);6.00
nynyg;New York! New York! (Gottlieb) (1980);6
offroad;Ironman Ivan Stewart's Super Off-Road (1989);7.15
offroadc;Off Road Challenge (v1.63) (1997);9.00
offroadt;Ironman Ivan Stewart's Super Off-Road Track-Pak (1989);7.16
offtwalc;;
offtwall;Off the Wall (2/3-player upright) (1991);5.00
ogonsiro;Ohgon no Siro (Japan) (1986);7.96774193549
ohmygod;Oh My God! (Japan) (1993);6.67
oigas;Oigas (bootleg) (1986);0
oisipuzl;Oishii Puzzle Ha Irimasenka (1993);5.67
ojanko2;Ojanko Yakata 2bankan (Japan) (1987);0.00
ojankoc;Ojanko Club (Japan) (1986);0.00
ojankohs;Ojanko High School (Japan) (1988);4.00
ojankoy;Ojanko Yakata (Japan) (1986);3.00
ojousan;Ojousan (Japan 871204) (1987);2.00
olibochu;Oli-Boo-Chu (1981);4.00
olysoc92;Olympic Soccer '92 (set 1) (1992);8.35526315788
omega;Omega (1969);5.53846153846
omegaf;Omega Fighter (1989);6.60
omegafs;Omega Fighter Special (1989);6.6
omegrace;Omega Race (set 1) (1981);5.62
oneshot;One Shot One Kill (1996);6.87
onna34ra;;
onna34ro;Onna Sansirou - Typhoon Gal (set 1) (1985);8.00
opaopa;Opa Opa (MC-8123, 317-0042) (1987);5.00
opengolf;Konami's Open Golf Championship (ver EAE) (1994);8.40
openice;2 On 2 Open Ice Challenge (rev 1.21) (1995);8.54
opwolf;Operation Wolf (World, set 1) (1987);7.75
opwolf3;Operation Wolf 3 (World) (1994);5.50
opwolf3u;Operation Wolf 3 (US) (1994);5.5
opwolfb;Operation Bear (bootleg of Operation Wolf) (1987);7.7514124294
orangec;Orange Club - Maruhi Kagai Jugyou (Japan 880213) (1988);0.00
orbit;Orbit (1978);9.26
orbitron;Orbitron (1982);5.00
ordyne;Ordyne (Japan, English Version) (1988);8.56
orlegend;Oriental Legend / Xi You Shi E Zhuan (ver. 126) (1997);5.74
orlegndc;;
orlegnde;;
orunners;OutRunners (World) (1992);8.79
oscar;Psycho-Nics Oscar (World revision 0) (1987);5.72
oscarj;;
oscarj0;;
oscarj1;Psycho-Nics Oscar (Japan revision 1) (1987);5.71666666665
otatidai;Disco Mahjong Otachidai no Okite (Japan) (1995);9.20
othellos;Othello Shiyouyo (J 980423 V1.002) (1998);0.00
othldrby;Othello Derby (Japan) (1995);6.50
othunder;Operation Thunderbolt (World) (1988);7.27
othundu;;
otonano;Otona no Mahjong (Japan 880628) (1988);0.00
otwalls;Off the Wall (Sente) (1984);6.00
outfxesj;;
outfxies;Outfoxies (World, OU2) (1994);8.70
outline;Outline (1982);5.5
outrun;Out Run (sitdown/upright, Rev B) (1986);9.29
outruna;;
outrunb;Out Run (bootleg) (1986);9.29254163657
outzone;Out Zone (set 1) (1990);7.30
outzonea;Out Zone (set 2) (1990);7.30397727271
overdriv;Over Drive (1990);4.00
overtop;Over Top (1996);8.89
ozmawar2;;
ozmawars;Ozma Wars (set 1) (1979);9.26
ozon1;Ozon I (1983);5.60
p47;P-47 - The Phantom Fighter (World) (1988);7.25
p47aces;P-47 Aces (1995);6.91
p47j;P-47 - The Freedom Fighter (Japan) (1988);7.25
pacapp;Paca Paca Passion (Japan, PPP1/VER.A2) (1999);0.00
pacgal;Pac-Gal (1981);8.73869346736
pacheart;Pac-Man (Hearts) (1981);9.4480476167
pachiten;Medal Mahjong Pachi-Slot Tengoku [BET] (Japan) (1993);0.00
pacland;Pac-Land (World) (1984);8.35
pacland2;;
pacland3;;
paclandm;Pac-Land (Midway) (1984);8.35000000001
pacman;Pac-Man (Midway) (1980);9.4480476167
pacmanbl;Pac-Man (Galaxian hardware, set 1) (1981);9.4480476167
pacmania;Pac-Mania (1987);8.26
pacmanij;;
pacmod;Pac-Man (Midway, harder) (1981);9.4480476167
pacnchmp;Pac-Man & Chomp Chomp (1983);6.19318181816
pacnpal;Pac & Pal (1983);6.19
pacnpal2;Pac & Pal (older) (1983);6.19318181816
pacplus;Pac-Man Plus (1982);7.13
paddle2;Paddle 2 (bootleg on Block hardware) (1988);8.96923076925
paddlema;Paddle Mania (1988);6.50
paintrlr;Paint Roller (bootleg of Crush Roller) (1981);8.33333333333
pairs;Pairs (V1.2, 09/30/94) (1994);6.67
pairsa;Pairs (09/07/94) (1994);6.66666666667
pairsten;Pairs (System Ten) (Japan 890826) (1989);10
palamed;Palamedes (Japan) (1990);4.50
pandoras;Pandora's Palace (1984);7.33
pang;Pang (World) (1989);9.18
pang3;Pang! 3 (Euro 950601) (1995);8.72
pang3j;Pang! 3;8.71653543311
pangb;Pang (bootleg, set 1) (1989);9.17596566517
pangpomm;;
pangpoms;Pang Pom's (1992);4.25
panic;Space Panic (version E) (1980);5.55
panic2;Space Panic (set 2) (1980);5.54545454545
panic3;Space Panic (set 3) (1980);5.54545454545
panicbom;Panic Bomber (1994);7.68
panicger;Space Panic (German) (1980);5.54545454545
panich;Space Panic (harder) (1980);5.54545454545
panicstr;Panic Street (Japan) (1999);4.50
paperboy;Paperboy (rev 3) (1984);9.53
paperbr1;;
paperbr2;;
paradise;Paradise (1969);7.94
parodisj;;
parodius;Parodius DA! (World, set 1) (1990);8.52
pass;Pass (1992);7.00
passht4b;Passing Shot (4 Players) (bootleg) (1988);7.25
passsht;Passing Shot (World, 2 Players, FD1094 317-0080) (1988);7.25
passshtb;Passing Shot (2 Players) (bootleg) (1988);7.25
pastelgl;;
patimono;Mahjong Pachinko Monogatari (Japan) (1992);0.00
pbactio2;;
pbaction;Pinball Action (set 1) (1985);7.57
pballoon;Pioneer Balloon (1982);8.36
pbancho;Gyakuten!! Puzzle Bancho (Japan) (1996);8.52
pbillian;Prebillian (1986);4.25
pbillrd;Perfect Billiard (1987);7.86
pbillrds;Perfect Billiard (MC-8123, 317-0030) (1987);7.85714285712
pblbeach;Pebble Beach - The Great Shot (JUE 950913 V0.990) (1995);7.50
pbobbl2j;;
pbobbl2n;Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo) (1999);9.20
pbobbl2u;;
pbobbl2x;;
pbobbl3j;;
pbobbl3u;;
pbobbl4j;;
pbobbl4u;;
pbobble;Puzzle Bobble (Japan, B-System) (1994);8.52
pbobble2;Puzzle Bobble 2 (Ver 2.3O 1995/07/31) (1995);8.99
pbobble3;Puzzle Bobble 3 (Ver 2.1O 1996/09/27) (1996);9.11
pbobble4;Puzzle Bobble 4 (Ver 2.04O 1997/12/19) (1997);7.97
pbobblen;Puzzle Bobble / Bust-A-Move (Neo-Geo) (NGM-083) (1994);9.04
pbobblna;;
pcktgal;Pocket Gal (Japan) (1987);9.00
pcktgal2;Pocket Gal 2 (English) (1989);8.99999999999
pcktgalb;Pocket Gal (bootleg) (1987);8.99999999999
pclubj;Print Club (Japan Vol.1) (1995);0.00
pclubjv2;Print Club (Japan Vol.2) (1995);0
pclubjv4;Print Club (Japan Vol.4) (1996);0
pclubjv5;Print Club (Japan Vol.5) (1996);0
pc_1942;1942 (PlayChoice-10) (1987);6.00
pc_bball;Baseball (PlayChoice-10) (1984);7.57
pc_bfght;Balloon Fight (PlayChoice-10) (1984);4.86
pc_bstar;Baseball Stars;7.90
pc_cntra;Contra (PlayChoice-10) (1988);5.50
pc_cshwk;Captain Sky Hawk (PlayChoice-10) (1989);3.60
pc_cvnia;Castlevania (PlayChoice-10) (1987);5.50
pc_dbldr;Double Dribble (PlayChoice-10) (1987);0.00
pc_ddrgn;Double Dragon (PlayChoice-10) (1988);4.00
pc_drmro;Dr. Mario (PlayChoice-10) (1990);4.86
pc_duckh;Duck Hunt (PlayChoice-10) (1984);4.38
pc_ebike;Excite Bike (PlayChoice-10) (1984);4.56
pc_ftqst;Uncle Fester's Quest;0.00
pc_gntlt;Gauntlet (PlayChoice-10) (1985);0.00
pc_golf;Golf (PlayChoice-10) (1984);5.50
pc_goons;The Goonies (PlayChoice-10) (1986);4.75
pc_grdue;Gradius (PlayChoice-10, older) (1986);0
pc_grdus;Gradius (PlayChoice-10) (1986);0.00
pc_hgaly;Hogan's Alley (PlayChoice-10) (1984);0.00
pc_kngfu;Kung Fu (PlayChoice-10) (1985);2.50
pc_mario;Mario Bros. (PlayChoice-10) (1983);0.00
pc_miket;Mike Tyson's Punch-Out!! (PlayChoice-10) (1987);4.71
pc_mman3;Mega Man III (PlayChoice-10) (1990);0.00
pc_moglf;Mario's Open Golf (PlayChoice-10) (1991);0.00
pc_mtoid;Metroid (PlayChoice-10) (1986);4.59
pc_ngai2;Ninja Gaiden Episode II;10.00
pc_ngai3;Ninja Gaiden Episode III;3.50
pc_ngaid;Ninja Gaiden (PlayChoice-10) (1989);4.67
pc_pinbt;PinBot (PlayChoice-10) (1988);9.31
pc_pwbld;Power Blade (PlayChoice-10) (1991);0.00
pc_pwrst;Pro Wrestling (PlayChoice-10) (1986);6.00
pc_radr2;Rad Racer II (PlayChoice-10) (1990);4.86
pc_radrc;Rad Racer (PlayChoice-10) (1987);0.00
pc_rcpam;R.C. Pro-Am (PlayChoice-10) (1987);5.00
pc_rkats;Rockin' Kats (PlayChoice-10) (1991);0.00
pc_rnatk;Rush'n Attack (PlayChoice-10) (1987);6.00
pc_rrngr;Chip'n Dale;5.40
pc_rygar;Rygar (PlayChoice-10) (1987);5.50
pc_sjetm;Solar Jetman (PlayChoice-10) (1990);4.00
pc_smb;Super Mario Bros. (PlayChoice-10) (1985);6.72
pc_smb2;Super Mario Bros. 2 (PlayChoice-10) (1988);7.20
pc_smb3;Super Mario Bros. 3 (PlayChoice-10) (1988);6.35
pc_suprc;Super C (PlayChoice-10) (1990);10.00
pc_tbowl;Tecmo Bowl (PlayChoice-10) (1989);0.00
pc_tenis;Tennis (PlayChoice-10) (1983);6.25
pc_tkfld;Track & Field (PlayChoice-10) (1987);0.00
pc_tmnt;Teenage Mutant Ninja Turtles (PlayChoice-10) (1989);5.00
pc_tmnt2;Teenage Mutant Ninja Turtles II;0.00
pc_trjan;Trojan (PlayChoice-10) (1986);0.00
pc_vball;Volley Ball (PlayChoice-10) (1986);4.86
pc_wcup;Nintendo World Cup (PlayChoice-10) (1990);7.75
pc_wgnmn;Wild Gunman (PlayChoice-10) (1984);0.00
pc_ynoid;Yo! Noid (PlayChoice-10) (1990);0.00
peekaboo;Peek-a-Boo! (1993);0.00
peepshow;Nozokimeguri Mahjong Peep Show (Japan 890404) (1989);10
peggle;Peggle (Joystick, v1.0) (1991);6.13
pegglet;Peggle (Trackball, v1.0) (1991);6.12500000001
penbros;Penguin Brothers (Japan) (2000);7.24
pengo;Pengo (set 1 rev c) (1982);9.34
pengo2;Pengo (set 2) (1982);9.33600000001
pengo2u;Pengo (set 2 not encrypted) (1982);9.33600000001
pengo3u;Pengo (set 3 not encrypted) (1982);9.33600000001
pengob;Pengo (bootleg) (1982);9.33600000001
penta;Penta (1982);9.33600000001
pepper2;Pepper II (version 8) (1982);8.62
percuss;The Percussor (1981);4.67
perestro;Perestroika Girls (1994);10.00
perfrman;Performan (Japan) (1985);7.00
perfrmau;;
pestplce;Pest Place (1983);7.38333333332
peterpak;Peter Pack-Rat (1984);7.40
pettanp;Pettan Pyuu (Japan) (1984);0
pfghtj;Pocket Fighter (Japan 970904) (1997);7.99999999999
pgear;Powered Gear;8.06584362141
pgearr1;Powered Gear;8.06584362141
pgm;PGM (Polygame Master) System BIOS (1997);7.38
pgoal;Pleasure Goal / Futsal - 5 on 5 Mini Soccer (NGM-219) (1996);8.30
phantasm;Phantasm (Japan) (1990);6.94444444444
phantom2;Phantom II (1979);5.33
phantoma;Phantomas (bootleg of Spectar) (1980);6.57142857144
phelios;Phelios (Japan) (1988);8.08
phoenix;Phoenix (Amstar) (1980);8.26
phoenix3;Phoenix (T.P.N.) (1980);8.2607003891
phoenixa;Phoenix (Centuri, set 1) (1980);8.2607003891
phoenixc;Phoenix (Irecsa / G.G.I Corp, set 1) (1981);8.2607003891
phoenixt;Phoenix (Taito) (1980);8.2607003891
photoy2k;Photo Y2K (ver. 105) (1999);6.56
phozon;Phozon (Japan) (1983);6.40
pickin;Pickin' (1983);7.50
pignewt;Pig Newton (version C) (1983);7.50
pignewta;Pig Newton (version A) (1983);7.5
pigout;Pig Out;5.00
pigouta;Pig Out;5
pigskin;Pigskin 621AD (rev 1.1K 8/01/90) (1990);7.83
pinbo;Pinbo (set 1) (1984);6.50
pinbos;Pinbo (Strike) (1985);6.5
pingpong;Konami's Ping-Pong (1985);8.51
pipedrm;Pipe Dream (World) (1990);8.13
pipedrmj;Pipe Dream (Japan) (1990);8.125
pipibibi;;
pipibibs;Pipi & Bibis / Whoopee!! (Z80 sound cpu, set 1) (1991);8.47
piranha;Piranha (1981);9.4480476167
piranhah;Piranha (hack) (1981);9.4480476167
piranhao;Piranha (older) (1981);9.4480476167
pirates;Pirates (1994);8.00
piratpet;Pirate Pete (1982);5.36448598129
pisces;Pisces (1969);5.50
piscesb;Pisces (bootleg) (1969);5.5
pistoldm;Pistol Daimyo no Bouken (Japan) (1990);7.00
pitfall2;Pitfall II (315-5093) (1985);9.24
pitfallu;;
pitfigh3;;
pitfighb;;
pitfighj;;
pitfight;Pit Fighter (rev 9) (1990);4.00
pitnrun;Pit & Run - F-1 Race (set 1) (1984);6.50
pkladiel;;
pkladies;Poker Ladies (1989);9.43
pkunwar;Penguin-Kun Wars (US) (1985);7.83
pkunwarj;Penguin-Kun Wars (Japan) (1985);7.83333333333
platoon;Vs. Platoon (1987);4.00
playball;PlayBall! (prototype) (1983);0.00
playch10;PlayChoice-10 BIOS (1986);6.50
plctr13b;;
pleiadbl;Pleiads (bootleg) (1981);8.94642857144
pleiadce;Pleiads (Centuri) (1981);8.94642857144
pleiads;Pleiads (Tehkan) (1981);8.95
plgirls;Play Girls (1992);6.20
plgirls2;Play Girls 2 (1993);5.80
plotting;Plotting (World set 1) (1989);5.80
plumppop;Plump Pop (Japan) (1987);4.50
plusalph;Plus Alpha (1989);8.01
